1.0000	1.0947	1.0724	1.0770	1.1746	1.1560	1.0660	1.0468	1.0672	1.1230	1.1773	1.1182	1.0466	1.2594	1.0975	1.1486	1.1220	1.0763	1.1068	1.1690	1.0879	1.0513	1.0754	1.1857	1.1491	1.2471	1.0448	1.1197	1.2288	1.0486	1.2332	1.1630	1.2134	1.0799	1.0816	1.0855	1.0502	1.1790	1.0993	1.1482	1.1427	1.1323	1.2593	1.2539	1.1076	1.0857	1.0565	1.2127	1.1237	1.2213	1.1282	1.1720	1.0447	1.1488	1.0747	1.1406	1.3211	1.0662	1.1587	1.1453	1.3023	1.0973	1.1327	1.1434	1.1461	1.1862	1.1523	1.0938	1.1200	1.1140	1.1449	1.0586	1.1993	1.2788	1.1096	1.1761	1.2396	1.1100	1.1125	1.0837	1.1226	1.1763	1.2000	1.1350	1.1900	1.1667	1.2838	1.0846	1.0695	1.0704	1.0691	1.1470	1.1695	1.0507	1.0637	1.1780	1.0221	1.1528	1.1213	1.0802	1.1519
3.0000	2.0122	2.1351	5.7341	3.9681	2.0783	3.3666	3.3133	2.0018	2.1016	2.9968	3.0839	4.3789	2.9597	4.0820	3.0543	6.5546	2.6766	4.1287	2.3130	1.7470	2.8298	2.9964	2.2999	4.2224	2.6128	3.1122	2.9958	2.0434	2.5158	1.9932	3.1142	4.3722	5.8431	2.0211	2.1487	1.6842	2.7538	1.7737	1.6067	2.3119	4.3119	2.5041	2.4454	4.6586	1.8179	3.5834	1.9451	2.0457	2.8233	2.3407	2.4356	2.9133	1.7449	3.3639	4.3365	1.9886	2.1315	5.7811	3.3292	2.0202	7.6484	1.6264	1.7748	2.2141	2.0485	2.0474	2.0266	2.6277	1.7507	2.6693	2.2670	2.9276	2.7612	1.8679	3.0993	3.9108	4.0384	1.8111	3.2241	4.0736	4.0225	2.2735	2.1642	2.3937	2.3317	2.1474	4.6174	2.1248	2.6424	2.4177	2.1390	2.1667	1.9294	2.3887	1.6838	4.4536	2.9095	3.1346	4.0297	2.9929
5.0000	3.3906	2.3462	3.3081	1.6052	2.9321	1.1440	3.7045	7.8896	1.8212	6.5274	2.0130	10.3623	2.2562	8.0467	3.5646	8.6627	6.4808	1.3755	1.3093	2.5959	2.2796	1.6140	6.2752	1.3369	1.2825	2.3052	1.4351	10.2279	1.0329	3.9839	4.1459	3.8219	2.0925	3.7405	11.0113	2.4968	7.4157	4.4790	3.2742	1.3734	5.2103	10.1665	3.5547	1.5985	1.8941	1.1705	1.2037	1.6672	1.2298	11.0582	2.3602	3.1207	2.8826	5.6409	3.2357	1.3980	3.8630	1.4165	1.6187	3.2159	2.4831	1.3303	3.5355	5.7903	2.0974	1.4929	1.4975	5.0094	6.0691	1.9965	3.0910	2.0813	3.7661	3.4943	1.4526	1.1465	2.3275	1.8924	1.4736	7.1739	1.6430	1.9402	13.0580	9.9409	1.9685	5.6421	1.8378	3.9402	7.2788	2.7485	1.2890	2.6456	5.4297	6.4257	3.5925	3.6707	1.6220	2.5860	3.3705	2.0413
7.0000	2.8403	1.9099	16.6320	1.7067	11.9656	1.5415	4.5216	1.6524	1.6020	2.1547	3.5878	2.0415	1.8783	3.0131	2.9068	3.7240	2.3244	2.6141	1.6512	2.2705	2.2799	2.4044	1.6003	2.3205	1.8184	3.9498	1.5601	1.3568	1.9083	1.8902	1.5234	1.6796	1.8347	2.0007	5.0344	1.9961	2.5636	4.2338	2.3167	2.7860	5.6696	2.4042	3.2123	2.1283	1.4706	3.5287	1.4025	1.9739	3.1596	2.5894	1.8314	2.0161	1.3512	3.2740	1.3206	1.7469	2.8825	2.5707	1.1471	2.7787	3.8871	1.1903	1.8973	1.5719	2.9653	1.4022	2.0953	2.3511	1.7834	5.6077	2.0421	2.2134	1.8364	3.6455	5.3333	1.5867	4.0833	1.5738	3.4215	3.6972	3.6953	2.2186	2.0434	2.0985	2.5202	4.7395	1.7505	1.6801	2.5339	2.9725	2.9705	4.2757	2.3704	2.0803	2.5058	2.3903	2.2175	1.9814	3.8642	2.8139
9.0000	2.0044	4.1283	5.1273	14.4156	7.8144	3.8301	4.1111	2.2731	2.3618	3.1301	1.9938	4.0640	7.4129	2.0272	3.8497	1.2559	3.7699	2.2552	2.6352	1.7909	2.2825	4.6342	3.2986	1.4479	4.3982	2.9055	2.7965	2.0506	2.2333	2.3013	2.1023	3.5632	4.6790	2.7171	2.9891	4.2425	4.7307	3.2549	5.1416	4.2676	3.3175	2.0045	3.3060	2.1179	3.2420	2.3604	1.6256	3.2292	8.0828	2.5878	3.1351	2.5410	2.1646	9.2772	4.5459	2.9085	2.2105	2.1537	6.4547	2.4982	2.1054	1.2183	1.8507	1.4826	2.6330	2.6396	3.3676	2.5472	2.2661	2.5585	2.5674	1.4621	3.1374	7.1124	2.6060	1.8787	2.2179	2.9664	2.7971	4.1941	5.5424	3.0507	3.5169	2.9752	7.1182	2.5096	6.5640	1.8022	4.1674	5.4067	2.4824	3.7792	2.7811	6.7633	2.8134	7.8419	3.0904	4.0877	4.6734	2.3006
11.0000	5.1949	5.1038	4.7011	3.8477	2.5216	2.5884	3.5142	3.6929	5.3858	4.4248	3.4977	4.5381	2.4175	5.1135	3.0461	2.2932	2.9185	5.2322	4.2736	6.7042	2.2893	2.3141	2.2384	6.7522	2.7719	2.6520	2.9818	3.0249	4.7612	3.9893	1.7907	3.7087	4.1112	2.8461	4.0467	2.1118	2.1807	6.0858	3.1963	3.2781	4.2581	4.1380	6.1421	1.9216	3.8839	6.6958	3.4611	4.3299	4.0999	7.6312	3.3386	6.7034	3.8432	3.0021	10.3158	4.8699	9.9716	4.1187	2.3172	3.0433	5.9422	4.7470	9.0653	3.2004	2.1529	2.9405	2.2892	6.4038	4.2170	3.5560	2.5765	2.6459	2.7682	7.2917	2.3551	8.2012	3.7268	3.5010	2.4612	3.1699	4.5736	2.3586	3.0030	2.0976	3.3731	5.6031	3.5318	3.7156	2.8197	3.2831	1.8184	3.7159	2.5666	3.0508	5.2084	3.4791	2.2116	5.0303	5.4991	1.9620
13.0000	5.8550	3.0414	4.2909	2.6401	4.8594	4.3106	3.1054	7.3797	7.6980	5.0150	7.6281	3.8945	3.6224	3.1482	4.2323	2.1773	2.6450	3.1401	2.8759	1.8123	2.2421	2.0785	3.7805	4.1048	3.0181	3.1125	2.4377	10.1605	2.5568	5.8957	3.8336	2.8611	1.9465	4.6886	5.3259	4.4717	2.2975	4.9796	3.0860	5.4440	4.3026	3.5802	5.4443	8.3871	2.1308	2.3983	2.0375	3.2965	2.5118	3.8974	7.2035	3.1368	2.7968	2.7620	2.2243	2.8789	4.8552	2.3492	3.0324	3.6765	4.1831	4.0460	3.1811	3.5462	3.5324	2.4709	2.0770	3.4122	2.6986	8.7472	4.2251	4.0931	2.7631	1.6692	2.1434	2.4040	2.4824	11.6874	3.1458	3.1306	3.4236	4.3106	2.9460	4.4171	2.7659	4.0206	4.4147	4.6131	1.7090	1.7363	2.7899	2.7141	2.1884	2.9966	3.5613	2.2488	2.6742	4.0902	4.1749	4.6784
15.0000	3.2036	2.6781	2.7359	2.3271	2.5811	2.7277	4.5987	2.6837	2.4415	4.8394	1.9931	2.2488	2.9812	7.1370	3.0886	3.9319	4.8583	2.3158	2.4998	5.0529	3.3159	4.7382	2.1918	2.9966	4.2312	4.2412	4.3026	5.5638	3.4266	2.5341	4.0760	3.5909	1.8523	3.4497	2.3313	4.0192	2.2677	2.2386	3.5700	2.2514	2.7431	1.9016	6.1418	2.5958	6.0524	5.0331	2.0902	1.6964	1.9053	2.3529	5.0406	3.6363	4.4066	3.7767	2.6806	2.1416	4.5568	2.8091	2.7866	5.5506	2.1680	8.8522	4.3486	4.4510	2.2597	2.5048	2.7407	3.5607	6.9722	3.1024	1.9711	6.3294	3.8526	2.1679	5.5045	7.4157	2.0026	1.7825	5.2948	2.9075	2.2108	3.1032	12.2028	2.4024	2.6450	2.8356	1.7046	3.3036	2.1810	4.9916	2.6441	3.0792	4.5019	3.4806	4.1906	3.4872	3.2293	3.5241	3.0256	3.9047
17.0000	1.9602	3.4880	2.2915	5.4812	2.5120	2.9245	4.3851	2.9103	4.5287	3.1415	2.6475	5.8622	4.0675	3.4043	4.4587	5.7096	2.2870	1.8936	6.4578	7.6251	2.5094	2.9419	2.6765	5.0477	4.6886	3.3222	3.2254	2.4362	6.9602	3.6514	2.2339	2.9105	2.9887	4.9647	4.7655	2.5918	10.9698	2.8149	2.0425	2.3179	4.9834	9.4889	3.0607	3.9335	2.5078	1.9022	2.8088	3.2412	2.3030	4.1228	2.2397	4.4110	2.5378	4.0180	3.2911	3.1243	2.4087	3.6115	3.8658	3.1730	3.3449	2.5205	2.8087	8.0995	3.3410	3.2770	6.9456	2.3546	3.7002	5.5475	3.4170	10.4658	6.9932	3.5357	3.5583	3.6696	3.4333	2.3008	2.4713	4.7083	3.1257	2.2956	1.7652	3.7340	3.6182	6.3147	4.8530	2.3417	2.8891	1.7493	6.2524	2.2269	2.8434	11.9291	3.5466	3.2648	5.5344	3.5272	8.7201	3.6686
19.0000	2.4413	3.6151	3.6728	3.4431	2.2750	2.4833	3.9749	2.9468	2.9254	3.6965	2.8809	4.1783	6.0088	3.7219	5.1052	1.9756	2.5090	2.6260	4.5512	4.0562	3.3173	2.3055	4.8468	3.1701	3.3736	2.6727	2.7246	4.2184	3.6796	4.2233	2.1717	3.1431	4.8524	2.2819	6.9476	3.8282	2.8832	1.6049	3.9777	4.6372	4.6105	2.6388	2.4701	2.9151	2.5416	5.9622	2.3390	4.9247	11.7725	3.4556	1.8561	2.5080	4.3988	2.9427	3.7295	3.9159	5.1364	3.3114	4.5127	3.3831	2.3101	2.7351	8.9050	2.7743	2.8051	2.3533	2.1031	3.4334	3.5505	2.4315	10.7142	2.3087	3.1919	2.5904	2.5764	3.6471	7.6592	3.1115	3.3557	2.2636	2.8106	2.1968	14.5088	3.1295	3.5027	3.2041	5.6797	2.6451	4.0708	2.2784	3.7734	2.7220	2.2986	1.5856	2.7784	2.0843	2.4746	4.3114	3.9028	3.9690
21.0000	2.0392	3.2346	6.8706	4.5731	3.9696	3.2973	3.2738	11.6148	3.3941	4.2290	3.1933	3.7134	2.5650	4.2664	7.1798	4.5937	3.6245	2.3387	5.3729	2.0547	2.9241	2.2511	2.3786	6.0872	3.7950	2.5706	1.7474	2.1411	8.6393	1.7693	3.4351	2.3096	2.9025	5.2546	2.3999	2.8295	4.8461	4.5777	2.8529	2.5902	3.7443	2.0188	3.9960	2.8095	6.9661	4.2046	3.1347	3.4043	2.3638	1.8910	3.2366	3.2109	3.6199	2.8628	2.9325	4.7091	3.8408	2.3800	3.2941	3.6469	6.2545	6.2288	3.0844	3.5760	2.7410	3.1210	2.8359	3.4764	3.2911	2.2255	1.8080	2.7106	3.0158	3.5543	5.5985	3.3508	4.2961	4.3942	3.0856	2.4343	4.5750	3.0008	3.4785	2.7908	2.1091	2.3084	2.5813	1.9600	3.2366	2.9455	2.9663	2.3101	6.4139	3.4483	2.6893	4.0772	8.6431	3.0963	4.7488	1.9261
