0.9281	0.5657	0.3766	0.8812	0.9060	0.2900	0.7500	0.5554	0.3064	0.5737	0.1256	0.6690	0.1176	0.9085	0.8867	0.0403	0.4507	0.1050	0.9264	0.2022
0.2703	0.0000	0.8510	0.3335	0.5343	0.2712	0.6631	0.7727	1.0000	0.0000	0.7228	0.8025	0.3814	0.0000	0.6244	0.8907	0.2617	0.5209	0.3275	0.1342
0.0766	0.1325	1.0000	0.7003	0.6683	0.5917	0.5528	1.0000	0.0000	0.3168	0.6557	0.8553	0.6709	1.0000	0.6849	0.5363	0.3904	0.6058	0.0000	0.3206
0.8724	0.5641	0.0527	0.3896	0.6845	0.7395	0.6649	0.5470	0.3452	0.4502	0.6295	0.6906	0.6709	0.4093	0.4519	0.0000	0.3904	0.8864	0.3720	0.2824
0.9223	0.1182	0.9674	0.6782	0.3701	0.6433	0.0000	1.0000	0.7308	0.2714	0.4353	0.7355	0.4552	0.5618	0.9443	0.6624	0.5093	1.0000	0.4247	0.2787
0.4864	0.2660	0.5506	0.1543	0.4384	0.4360	0.3820	0.4762	0.0335	0.2487	0.4353	0.0000	0.6475	0.3063	0.3884	0.6185	0.7117	0.7071	1.0000	0.5090
0.4864	0.6656	0.3264	0.5402	0.5690	0.4385	0.3820	0.5281	0.6283	0.8214	0.9214	0.6216	0.5608	0.5482	1.0000	0.6185	0.2204	0.4658	0.1950	1.0000
0.4864	0.3212	0.3264	0.4274	0.4633	0.6671	1.0000	0.8053	0.5536	0.8267	0.3759	0.6794	0.6056	0.6351	1.0000	0.6185	1.0000	0.9691	0.0544	0.8590
0.4864	0.3861	0.3264	0.0000	0.0697	0.0743	0.3767	0.5140	0.3259	1.0000	0.2432	0.3837	0.0000	0.0000	0.6465	0.6185	0.4375	0.8687	0.6098	0.5611
0.6798	0.3399	0.3264	0.9826	0.3477	0.5511	0.7384	1.0000	0.7187	0.8022	1.0000	0.3837	0.6841	0.7460	0.6176	0.6185	0.4375	0.2642	0.4979	0.0000
0.6798	1.0000	0.2599	0.0000	0.3858	0.4948	0.5102	0.7303	0.3649	0.3772	0.3400	0.3837	0.6174	1.0000	0.3288	0.6185	0.4375	0.4313	0.4979	1.0000
0.6798	0.3871	0.2599	0.4884	0.5662	0.8106	0.5102	0.3853	1.0000	0.7534	0.2761	0.5604	0.0000	1.0000	0.4125	0.6185	0.4375	0.3546	0.5615	0.0000
0.6798	0.5604	0.2599	0.5595	0.5662	0.7552	0.5893	0.0000	0.6924	0.9375	0.6090	0.5604	0.3987	0.6673	0.6231	0.6185	0.4375	0.6249	0.4307	0.5021
0.6798	0.4540	0.3842	0.5595	0.6187	0.3310	0.5505	0.4547	1.0000	0.0000	0.3127	0.5604	0.1375	0.5628	0.6231	0.6185	0.6201	0.4615	0.0829	0.4751
0.6798	0.2870	0.7382	0.4514	0.4851	0.3310	0.6823	0.6819	0.3304	0.0000	0.1077	0.5604	0.2606	0.5432	0.5073	0.4454	0.6201	1.0000	0.5657	0.9426
