0.7929	0.4993	0.0068	0.3340	0.7039	0.0937	0.3573	0.5698	0.3048	0.4424	0.8689	0.5180	0.9764	0.4836	0.1973	0.1176	0.6553	0.6713	0.1776	0.7574
0.0000	0.3638	0.8613	0.5790	1.0000	0.1160	0.9481	0.6837	0.0000	0.4368	0.3659	1.0000	0.8603	0.3361	0.3271	0.3989	0.2149	0.6497	1.0000	0.0000
0.0000	0.5915	0.7713	1.0000	0.3702	0.4054	0.4948	0.2366	0.0000	0.9942	0.9189	0.4045	0.5938	0.4267	0.4350	0.4210	0.0148	0.2707	1.0000	0.3625
0.8321	0.2866	0.7658	0.5644	0.5379	0.4592	0.6494	0.0000	0.4444	0.1296	0.5969	0.6928	0.5701	0.4267	0.4793	0.1585	0.4422	1.0000	0.7335	0.5225
0.4595	0.5731	0.4664	0.4669	0.7998	0.6229	0.5829	0.2355	0.6571	0.3111	0.2725	1.0000	0.0286	0.5007	0.4793	0.0000	0.3967	0.4979	0.3933	0.6455
0.5648	0.6012	0.4267	0.5658	1.0000	0.6317	0.4561	0.5904	0.5869	0.5414	0.4183	0.5304	0.8908	0.5007	0.4423	0.8413	0.0000	0.4236	0.3501	0.5534
0.3324	0.3219	0.3137	0.5438	0.5427	0.5337	0.9822	0.0000	0.5645	0.8965	0.4319	0.5694	1.0000	0.2944	0.6317	0.5087	0.4732	0.1794	0.3852	0.5692
0.5512	1.0000	0.4609	0.5674	0.2418	0.1679	0.4538	0.0892	1.0000	0.4241	0.0000	1.0000	0.3435	0.5409	0.5433	0.3234	0.3014	1.0000	0.5345	0.5687
1.0000	0.2934	0.6171	0.0910	0.0000	0.4719	0.7378	0.7265	0.7422	0.2607	0.7735	0.6285	0.0000	0.9826	0.5944	0.5923	0.4320	0.9261	0.9373	0.0000
0.6241	0.7951	0.4333	0.4768	0.6962	0.0000	0.0000	0.4767	0.4487	0.5285	0.6894	0.0000	0.5302	0.6206	0.4622	0.3830	0.9762	0.0000	0.4426	0.6340
0.3844	1.0000	0.4028	0.9620	0.6123	0.4075	0.7852	0.0000	0.3209	0.4032	0.7931	1.0000	0.3360	0.4901	0.5504	0.3499	0.5884	0.0000	1.0000	0.3730
0.6539	0.2913	0.4283	0.7138	0.5561	0.9502	0.4081	0.5908	0.4811	0.5090	0.3282	0.4627	0.0651	0.4806	0.4838	0.6156	0.6605	0.3457	0.4707	0.4977
0.7015	0.3346	0.6006	0.6940	1.0000	0.4391	0.4184	0.6374	0.7545	0.6956	0.7738	0.4354	0.6060	1.0000	0.3319	1.0000	0.4696	0.5994	0.6606	0.0000
0.3650	0.7340	1.0000	0.5117	0.5296	0.6334	0.0000	0.5068	0.7180	0.4497	0.5670	0.3925	0.0193	0.5945	0.7248	0.0721	0.6155	0.5321	1.0000	0.5665
0.6007	0.6410	0.6858	0.1763	0.5070	0.4318	0.5668	0.8935	0.5216	0.5027	0.2959	0.6020	0.5598	0.4374	0.0000	0.4797	0.7082	0.5327	0.5625	0.1524
0.4995	0.4567	0.5282	0.3174	0.6744	0.5440	0.4610	0.4304	0.0686	0.6511	1.0000	1.0000	0.3985	0.6791	0.3583	0.5428	0.4123	0.6525	0.5966	0.6618
0.5332	0.4723	0.5471	0.4463	0.2579	0.6116	0.6116	0.4628	0.0000	0.5552	0.5230	0.5296	0.6640	0.5250	0.3386	0.4408	1.0000	0.5029	0.5161	0.5430
0.6241	0.4357	0.5393	0.5969	0.4197	0.5077	0.5504	0.4091	0.4633	0.4706	1.0000	0.5296	0.6735	0.5457	0.6013	0.3916	0.3298	1.0000	1.0000	0.6532
0.5345	0.4357	0.5393	0.4675	0.4506	1.0000	0.5970	0.5439	0.0000	0.5199	0.6174	0.1000	0.8524	0.0000	0.4928	0.6042	0.3266	0.2350	0.4174	0.0000
0.7862	0.7957	0.5393	0.5487	0.2083	0.5232	0.3063	0.7154	0.4490	0.6170	0.3770	0.0977	0.6994	0.4357	0.4928	0.3855	0.4434	0.3261	0.5719	0.0618
0.4677	0.3524	0.5252	1.0000	0.7474	0.5232	0.5498	0.0000	0.2184	0.4204	0.3072	1.0000	0.4218	0.4261	0.6447	0.5378	0.1926	0.6795	0.5434	0.3709
0.4677	0.0000	0.4654	0.5552	0.4313	0.5232	0.3756	0.4509	0.4089	0.4002	0.4426	0.1334	0.3332	0.9084	0.5477	0.5378	0.5537	0.4593	0.4656	0.6036
0.5687	0.4952	0.4610	0.5614	0.6689	0.6649	0.3756	0.5820	0.4751	0.6871	0.0499	0.4764	0.4962	0.4252	0.5477	0.7530	0.6683	0.3694	0.4631	0.4402
0.5006	0.4952	0.0275	0.5274	0.6446	0.4912	0.5268	0.6198	0.5047	0.4236	0.7698	0.5080	0.3646	0.3761	0.0000	0.4682	0.4680	0.6045	0.7382	0.4402
0.5006	0.4952	0.6033	0.5274	0.4153	0.4442	0.5268	0.6231	0.5277	0.5600	0.3255	0.5080	0.5380	0.4533	0.6617	0.3643	0.4680	0.9599	0.5600	0.4402
0.5006	0.5075	0.0000	0.5740	0.4153	0.3717	0.5268	0.6128	0.4372	0.4925	0.5153	0.4522	0.5065	0.6302	0.5121	0.4099	0.4975	0.6082	0.4564	0.5499
0.5006	0.5773	0.4595	0.4753	0.5167	0.5332	0.3107	0.5507	0.7407	0.4438	0.1312	0.4522	0.0000	0.4438	0.3296	0.4246	0.5998	0.0273	0.0767	0.4934
0.5637	0.4778	0.4595	0.4548	0.3584	0.4792	0.4767	0.0000	0.4880	0.6283	0.3676	0.5435	0.4681	0.4438	0.3460	1.0000	0.5616	0.5276	0.4726	0.4934
0.5103	0.4778	0.0000	0.1629	0.4722	0.0000	0.4734	0.0000	0.4880	0.6246	0.6296	0.6884	0.6729	0.5927	0.3907	1.0000	0.5616	0.3391	0.6966	0.3965
0.5415	0.6910	0.5704	0.4627	0.4666	0.6401	0.4734	0.1039	0.4880	0.5399	0.2418	0.7873	0.0000	0.4317	0.4715	0.4747	0.5616	0.5723	0.6899	0.5554
0.4739	0.3564	0.4879	0.4050	0.4906	0.5978	0.4734	0.5014	0.4880	0.4180	0.5486	0.4582	0.6414	0.5191	0.4689	0.4747	0.3748	0.5723	0.4735	0.5554
0.0000	0.4004	0.3989	0.5128	0.4507	0.4826	0.4734	0.4706	0.5042	0.6064	0.5523	0.5571	0.4499	0.4898	0.2959	0.4747	0.5068	0.7384	0.6174	0.5554
0.4964	0.5010	0.4352	0.5156	0.5729	0.6051	0.4734	0.4706	0.5149	0.5002	0.4503	0.5235	0.5224	0.4898	0.5521	0.5614	0.5068	0.6355	0.3806	0.5554
0.6040	0.5582	0.4352	0.4868	0.3140	0.5802	0.4172	0.4552	0.5149	0.5676	0.4637	0.5235	0.5224	0.6030	0.5521	0.5008	0.6742	0.3949	0.6406	0.4866
0.2748	0.5596	0.7685	0.2887	0.2043	0.4602	0.4172	0.4552	0.4712	0.7008	0.4637	0.4310	0.2098	0.6030	0.5521	0.4952	0.4075	0.6249	0.4492	0.8961
0.4506	0.5596	0.6350	0.4711	0.6524	0.4324	0.5152	0.4552	0.3388	0.5351	0.4543	0.7459	0.0885	0.4130	0.5800	0.5545	0.4075	0.3858	0.4492	0.5377
0.4566	0.4360	0.5402	0.5191	0.5034	0.4407	0.4013	0.4552	0.5704	0.5509	0.4499	0.7753	0.6063	0.4130	0.5800	0.5323	0.4784	0.5634	0.9644	0.5377
0.4024	0.5316	0.5402	0.5191	0.5034	0.4586	0.4090	0.4552	0.5708	0.5509	0.4499	0.4172	0.2773	0.5078	0.4672	0.5323	0.5204	0.4698	0.6319	0.5343
0.5992	0.5036	0.4267	0.4566	0.2649	0.4586	0.4625	0.4846	0.3888	0.4415	0.4499	0.5364	0.4845	0.4228	0.6408	0.4142	0.0000	0.4698	0.5436	0.5343
0.4244	0.4802	0.4919	0.4566	0.4291	0.5543	0.4261	0.4846	0.5787	0.4588	0.4148	0.4254	0.4845	0.4214	0.6338	0.4142	0.5393	0.4698	0.3932	0.4957
0.6012	0.4644	0.4919	0.4566	0.4587	0.4258	0.4761	0.4846	0.4856	0.6062	0.4494	0.4254	0.5111	0.4897	0.2863	0.4142	0.5377	0.4698	0.5705	0.4784
0.6012	0.4644	0.4919	0.4566	0.5575	0.5074	0.4761	0.4846	0.8998	0.4398	0.4555	0.4254	0.5994	0.4897	0.6336	0.4142	0.4300	0.4698	0.5533	0.4784
0.5484	0.6374	0.4919	0.4566	0.5575	0.5074	0.4761	0.6631	0.4901	0.4062	0.5391	0.4254	0.4809	0.4897	0.4918	0.4828	0.5584	0.4698	0.5869	0.4857
0.4964	0.5996	0.4919	0.6476	0.5575	0.5074	0.5958	0.4354	0.5007	0.4062	0.5391	0.6492	0.4787	0.6140	0.3413	0.4832	0.6232	0.6001	0.5869	0.4830
0.4964	0.4345	0.4919	0.4062	0.4262	0.5074	0.5958	0.5218	0.5007	0.4062	0.5512	0.4394	0.5869	0.6140	0.5591	0.4054	0.6394	0.6001	0.5124	0.4830
0.5491	0.5344	0.5238	0.5827	0.5956	0.5251	0.5329	0.4941	0.5007	0.5378	0.4239	0.5686	0.6120	0.3043	0.4458	0.5170	0.5283	0.6001	0.5124	0.5349
0.4919	0.5344	0.5238	0.5742	0.3927	0.5251	0.5329	0.6091	0.4678	0.5378	0.4291	0.3939	0.5278	0.5325	0.4458	0.5000	0.5283	0.4634	0.4557	0.5280
0.4919	0.5579	0.5238	0.5742	0.5182	0.5251	0.4943	0.6091	0.4678	0.5664	0.4291	0.5425	0.5278	0.5645	0.4458	0.4873	0.5283	0.4840	0.5104	0.6331
0.4919	0.5633	0.5238	0.4271	0.6204	0.5251	0.5083	0.4256	0.4224	0.3961	0.5153	0.4846	0.5278	0.5165	0.4458	0.4873	0.5283	0.4686	0.5104	0.3764
0.5155	0.5707	0.5238	0.4760	0.5547	0.4523	0.4704	0.5199	0.4224	0.3961	0.5284	0.4846	0.4635	0.5165	0.5195	0.5570	0.5121	0.4686	0.5104	0.4803
0.5155	0.4592	0.5238	0.5113	0.5296	0.5771	0.5430	0.5199	0.5514	0.3961	0.4664	0.4846	0.4635	0.5165	0.5195	0.5570	0.5121	0.4686	0.4140	0.4803
0.5155	0.5110	0.5238	0.4070	0.4817	0.4556	0.5430	0.5199	0.5514	0.4562	0.5800	0.4846	0.4635	0.5165	0.5425	0.4954	0.5810	0.4686	0.6501	0.4879
0.4996	0.5298	0.6149	0.4801	0.4920	0.4556	0.5430	0.5345	0.5514	0.5373	0.5291	0.4846	0.3989	0.5165	0.5791	0.4276	0.5810	0.4686	0.6501	0.4376
0.4898	0.5350	0.6324	0.6678	0.4920	0.5251	0.5186	0.4350	0.4416	0.5373	0.6438	0.4846	0.5189	0.4466	0.5654	0.5868	0.6210	0.4754	0.4017	0.4158
0.4898	0.5350	0.4984	0.5614	0.4920	0.5251	0.5361	0.4337	0.4416	0.5373	0.6959	0.4279	0.4835	0.5176	0.4845	0.4295	0.5631	0.4754	0.5476	0.4152
0.4898	0.5114	0.4984	0.5361	0.4151	0.5298	0.5361	0.5027	0.4416	0.5373	0.5034	0.3249	0.4835	0.5374	0.4845	0.4193	0.5631	0.4942	0.5476	0.5314
0.6181	0.5114	0.4984	0.5966	0.4151	0.5620	0.3858	0.5364	0.4416	0.6367	0.5573	0.4998	0.6821	0.5374	0.4845	0.4193	0.5631	0.4942	0.5292	0.3814
0.4473	0.5114	0.4745	0.5966	0.4934	0.5620	0.3858	0.5364	0.4894	0.5807	0.4503	0.5053	0.5976	0.5374	0.4845	0.4193	0.5631	0.4942	0.5752	0.4299
0.4473	0.5114	0.4745	0.5611	0.5058	0.5620	0.3645	0.5310	0.4894	0.4423	0.5484	0.5208	0.4407	0.4570	0.4845	0.4193	0.4334	0.4942	0.5752	0.4868
0.4473	0.5114	0.4884	0.4872	0.4060	0.4886	0.5582	0.5310	0.4894	0.4423	0.5484	0.5208	0.4171	0.5245	0.4650	0.4193	0.4334	0.4942	0.5752	0.4868
0.4473	0.5114	0.4330	0.4872	0.4060	0.5107	0.5913	0.5228	0.4894	0.4423	0.4569	0.5208	0.4171	0.5245	0.6194	0.4193	0.5731	0.4942	0.6375	0.3601
0.5426	0.5114	0.4601	0.5222	0.5982	0.5107	0.5382	0.4706	0.4894	0.5356	0.4569	0.5340	0.4007	0.5245	0.5678	0.5680	0.5605	0.3527	0.5603	0.5583
0.5007	0.5114	0.5136	0.5222	0.4867	0.5107	0.5382	0.4706	0.5582	0.5356	0.4569	0.5340	0.4007	0.5245	0.5678	0.5090	0.5417	0.5285	0.5839	0.5429
0.5007	0.5114	0.5136	0.5634	0.4867	0.4626	0.5382	0.4706	0.5582	0.5356	0.4569	0.4787	0.5229	0.5245	0.5678	0.5090	0.5417	0.4580	0.5839	0.5026
0.5094	0.5114	0.5773	0.3748	0.5245	0.4626	0.5382	0.4978	0.4282	0.5356	0.4828	0.2945	0.4279	0.5245	0.5678	0.4702	0.5417	0.4580	0.3908	0.5026
0.5094	0.5114	0.6063	0.4739	0.5700	0.4626	0.5382	0.4978	0.5056	0.5356	0.4828	0.6575	0.6277	0.5245	0.4638	0.4702	0.5417	0.4580	0.5526	0.5330
0.5094	0.5114	0.4501	0.4739	0.4447	0.4857	0.4445	0.4978	0.5056	0.5356	0.5207	0.5925	0.5296	0.5245	0.4413	0.5339	0.6117	0.4580	0.5526	0.5330
0.4441	0.5114	0.4501	0.4739	0.4650	0.4857	0.4445	0.4978	0.5631	0.5153	0.5653	0.4791	0.5296	0.5245	0.5352	0.5403	0.5601	0.4371	0.4646	0.5330
0.4441	0.5114	0.4501	0.4851	0.4650	0.5269	0.4445	0.4978	0.5735	0.4533	0.6215	0.4791	0.5296	0.5245	0.4492	0.5403	0.5601	0.4855	0.4646	0.5330
0.4441	0.5114	0.4501	0.4851	0.4650	0.5269	0.4779	0.4978	0.5735	0.4533	0.6215	0.4791	0.5296	0.5245	0.4492	0.5403	0.5601	0.4855	0.4646	0.5330
0.4441	0.5114	0.4860	0.4851	0.4473	0.5700	0.4779	0.4978	0.5220	0.4533	0.4194	0.4791	0.5296	0.5245	0.5276	0.5403	0.5601	0.4855	0.4646	0.5330
0.4441	0.5114	0.4860	0.4851	0.5148	0.5504	0.4779	0.4978	0.5220	0.4533	0.4194	0.4791	0.5296	0.5245	0.5050	0.5403	0.5601	0.4855	0.4646	0.5330
