0.4970	0.1453	0.0172	0.9318	0.4688	0.2620	0.5032	0.4629	0.9898	0.9239	0.5843	0.7227	0.9836	0.4926	0.3588	0.8689	0.7827	0.6820	0.7029	0.4746
0.0000	0.5533	0.5956	0.3966	0.4633	0.9175	0.5269	0.0000	1.0000	0.6094	1.0000	0.4856	0.2371	0.6929	0.6449	0.3872	0.8992	0.5609	1.0000	0.0000
0.0494	1.0000	1.0000	0.2024	0.0000	0.0994	0.2998	0.1904	0.4359	0.0000	0.7777	0.7598	0.2955	0.3450	0.3534	0.1053	0.0716	0.5102	0.8458	0.6399
0.7858	0.0000	0.0929	0.5101	0.7475	0.4125	0.9010	0.6699	0.0000	0.6525	0.2159	1.0000	0.6512	0.3450	0.3386	0.6822	0.3304	0.2715	0.4974	0.4732
0.4900	0.2522	0.3542	0.5101	1.0000	0.3832	0.1827	0.9862	0.6338	0.6525	0.4895	0.7909	0.6512	0.3450	0.3386	0.4542	0.0000	0.2415	0.4880	0.7108
0.4900	0.5416	0.3542	0.5013	0.2535	1.0000	0.5101	0.6442	0.1299	0.6525	0.4895	0.3748	0.3474	0.5700	0.3386	0.4052	0.6789	0.8774	0.4863	0.4865
0.4900	0.8261	0.3620	0.5013	0.2539	0.0643	0.3510	0.5803	1.0000	0.6525	1.0000	0.3748	0.4812	1.0000	0.4946	0.2994	0.5020	0.2491	0.4863	0.2841
0.4900	0.9869	1.0000	0.5013	1.0000	0.9187	0.5126	0.3406	0.7730	0.6525	0.0000	0.5125	1.0000	0.7574	0.4875	0.6569	0.5005	0.0000	0.4863	0.3578
0.6437	0.5265	0.6143	0.5013	0.6447	1.0000	0.6111	0.5248	0.3459	0.6525	0.5064	0.5313	0.0883	0.0000	0.4875	0.1577	0.7294	0.3691	0.4863	0.1787
0.6038	0.5248	0.5100	0.5013	0.6104	1.0000	0.4995	0.5418	0.2476	0.7631	0.5064	0.0000	0.1951	1.0000	0.4875	0.6570	1.0000	0.4993	0.4863	0.5153
0.5329	0.3368	0.5100	0.5013	0.7331	0.0000	0.6546	0.1700	0.6330	0.6712	0.5064	0.0000	1.0000	0.6494	0.4875	0.6623	0.8772	0.2061	0.4863	0.0000
0.5080	0.3368	0.5100	0.5013	0.0000	0.6550	0.4165	0.0000	0.7849	0.5115	0.5064	0.6559	1.0000	0.4908	0.4875	0.3573	1.0000	0.6446	0.4863	0.8058
0.4953	0.7637	0.5100	0.5013	0.4909	0.5183	0.4847	0.3838	0.3255	0.1566	0.5064	0.6559	0.4779	0.4908	0.4875	0.3573	0.5093	0.3300	0.4863	0.3604
0.4953	0.4835	0.5100	0.6502	0.6562	0.5183	0.1811	0.3270	0.0000	0.3337	0.5064	0.6559	0.2606	0.4908	0.3744	0.3573	0.5093	0.7465	0.4863	0.4885
0.4953	0.4835	0.5100	0.6502	0.0000	0.5183	0.5336	0.3777	0.6090	0.0362	0.5064	0.6559	0.4920	0.4908	0.6046	0.3573	0.5157	1.0000	0.4863	0.4885
0.4953	1.0000	0.5100	0.3312	0.4725	0.6489	0.4644	0.8207	0.6694	0.8277	0.5064	0.6559	0.2643	0.4908	0.6249	0.3573	0.8862	0.1409	0.4863	0.4885
0.4953	0.7834	0.5091	1.0000	0.6603	0.6489	0.5211	0.8287	0.0000	0.7566	0.5064	0.6559	0.5829	0.4883	0.6236	0.3573	0.5056	0.6982	0.4863	0.4885
0.4953	0.8752	0.5091	0.7527	0.6417	0.6489	0.5340	0.3459	0.4934	0.4872	0.5064	0.6559	0.1715	0.4883	0.6236	0.3573	0.5056	0.6273	0.4863	0.4885
0.3949	0.6184	0.5091	0.6296	0.1357	0.6489	0.7581	0.6262	0.4934	0.6569	0.5064	0.6559	0.6679	0.4883	0.4910	0.3573	0.5056	0.7971	0.4863	0.4885
0.4774	0.4924	0.5091	0.8902	0.3471	0.6489	0.3546	0.6262	0.4934	0.6569	0.5064	0.5243	0.4926	0.4883	0.4910	0.3573	0.5056	0.6538	0.4863	0.4885
0.6446	0.4924	0.5091	0.2032	0.2344	0.6593	0.3530	0.2332	0.4915	0.6042	0.5064	0.5243	0.3544	0.4883	0.4910	0.3573	0.5056	0.6538	0.4863	0.4885
0.6446	0.4924	0.5091	0.3300	0.6099	0.3584	0.3530	0.6515	0.4915	0.8641	0.5064	0.5243	0.3544	0.4883	0.4910	0.3573	0.5056	0.6538	0.4863	0.4885
0.6446	0.4924	0.5091	0.5035	0.6099	0.6224	0.3530	0.6515	0.4915	0.3231	0.5064	0.5243	0.3544	0.4883	0.4910	0.3573	0.5056	0.2492	0.4863	0.4885
0.6446	0.4924	0.5091	0.2355	0.6099	0.4929	0.6641	0.6515	0.4915	0.3687	0.5064	0.3683	0.3544	0.4883	0.5118	0.3573	0.5056	0.6029	0.4863	0.4885
0.4822	0.4924	0.5091	0.3637	0.6099	0.4929	0.3724	0.3942	0.4915	0.3687	0.6477	0.3683	0.3544	0.4883	0.5118	0.3573	0.5056	0.2428	0.4863	0.5176
0.8189	0.4924	0.5091	0.4750	0.3719	0.4929	0.3724	0.2311	0.4915	0.3687	0.6477	0.3683	0.5134	0.4883	0.5118	0.3573	0.5056	0.4725	0.4863	0.5176
0.5227	0.4924	0.5091	0.4750	0.4917	0.3656	0.5020	1.0000	0.4915	0.3448	0.4961	0.3683	0.5134	0.4883	0.5118	0.3573	0.5056	0.4725	0.4863	0.5176
