0.9253	0.2153	0.8926	0.0947	0.8635	0.9884	0.8260	0.2849	0.7539	0.3776
0.1508	0.1464	0.2966	0.8698	0.3097	1.0000	0.3365	0.0000	0.4365	1.0000
0.6281	0.0000	0.9168	0.3860	0.5913	0.5041	0.2122	0.2847	0.4745	0.6170
0.2577	0.0000	0.2708	0.5119	0.9634	0.5041	0.6098	0.0000	0.5946	0.6193
1.0000	0.2780	0.6734	0.6159	0.1080	0.6042	0.7118	0.6440	0.3930	0.5079
1.0000	0.0000	1.0000	0.6159	0.3965	0.3629	0.0000	0.5417	0.3836	0.5079
0.7434	0.5901	0.0384	0.6257	0.3965	0.4521	0.4765	0.8394	0.8196	0.3954
0.5736	0.3892	1.0000	0.6257	0.3965	0.8563	0.3753	0.2630	0.5868	0.3954
1.0000	0.3950	0.7432	0.6257	0.0000	0.0000	0.3753	1.0000	0.8704	0.3954
1.0000	0.6119	0.9433	0.6079	0.0000	0.0000	0.6085	0.3381	0.6862	0.3954
1.0000	0.0000	0.3762	0.6079	1.0000	0.4881	0.7405	0.7611	0.6311	0.7219
0.5638	0.6166	0.2788	0.6079	0.4210	0.4069	0.3908	0.6436	0.6392	0.8852
0.6519	0.6166	0.5424	0.6079	1.0000	0.6260	0.4018	0.3867	0.0000	0.5266
0.5121	0.6166	0.5977	0.6079	0.4006	0.6260	0.4018	0.5661	0.9372	0.7043
0.5121	0.5201	0.5977	0.6079	0.4892	0.6153	0.8345	0.6235	0.5096	0.3975
0.5121	0.3884	0.6104	0.6079	0.4892	0.6153	0.8414	0.5311	0.5171	0.4870
0.5121	0.3884	0.6104	0.6079	0.4892	0.6153	0.6062	0.0762	0.4864	1.0000
0.5121	0.3884	0.6104	0.6079	0.5050	0.6153	0.5018	0.0000	0.4787	0.1806
0.5121	0.3884	0.6104	0.6079	0.5050	0.6153	0.6200	0.4824	0.4787	0.2639
0.5121	0.3884	0.6104	0.6079	0.5050	0.6153	0.6200	0.2731	0.5731	0.7643
0.5121	0.6168	0.6104	0.6079	0.5050	0.6153	0.6200	0.7140	0.0000	0.7402
0.5121	0.3835	0.6104	0.2722	0.5050	0.6153	0.6200	0.7140	0.2567	0.0000
0.5121	0.3835	0.6104	0.2722	0.5050	0.3861	0.6200	0.7140	0.3940	0.6125
0.5121	0.3835	0.6104	0.3901	0.5050	0.3861	0.6200	0.7140	0.3847	0.3829
0.5121	0.3835	0.6104	0.3901	0.5050	0.3861	0.6200	0.7140	0.3952	0.5305
0.5121	0.3736	0.6104	0.3901	0.5050	0.3861	0.5098	0.4849	0.0000	0.4065
0.6145	0.3736	0.6104	0.3901	0.5050	0.5050	0.5098	0.4849	0.4173	0.7446
0.6145	0.5959	0.6104	0.3901	0.5050	0.5002	0.5098	0.5080	0.2955	0.3936
0.6145	0.7169	0.6104	0.3901	0.5050	0.5002	0.5098	0.5080	0.6093	0.3936
0.6145	0.7169	0.6104	0.3901	0.5050	0.5002	0.5098	0.5080	0.4013	0.3936
0.4935	0.7169	0.6104	0.3901	0.5050	0.5002	0.5098	0.5080	1.0000	0.3936
0.4935	0.7169	0.6104	0.3901	0.5211	0.5002	0.5098	0.5080	0.0989	0.3936
0.4935	0.7169	0.6104	0.3901	0.7126	0.5002	0.5098	0.5080	0.6976	0.3936
0.4935	0.7169	0.6104	0.3901	0.6975	0.5002	0.5098	0.5080	0.6224	0.3936
0.4935	0.7169	0.6104	0.3901	0.5106	0.5002	0.5098	0.5080	0.6224	0.3936
0.4935	0.7169	0.6104	0.3901	0.6083	0.5002	0.5098	0.5080	0.6224	0.3936
0.4935	0.7169	0.6104	0.3901	0.6083	0.5002	0.5098	0.5080	0.5927	0.3936
0.4935	0.7169	0.6104	0.3753	0.6083	0.5002	0.5098	0.3767	0.5928	0.3936
0.4935	0.7169	0.6104	0.3753	0.6083	0.5002	0.3789	0.3767	0.5928	0.3936
0.4935	0.4973	0.6104	0.6184	0.6083	0.5002	0.3789	0.3767	0.3768	0.3936
0.4935	0.5110	0.6104	0.6184	0.6083	0.5002	0.5082	0.3859	0.4901	0.3936
0.4935	0.6070	0.6104	0.6184	0.6083	0.5002	0.5082	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.6184	0.6083	0.5002	0.5082	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.6184	0.6083	0.5002	0.5082	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.6184	0.6083	0.5002	0.5082	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.4854	0.6083	0.5002	0.4939	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.4854	0.6083	0.5002	0.4939	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.4854	0.6083	0.5002	0.4939	0.3859	0.4901	0.3936
0.4935	0.4920	0.6104	0.4854	0.6083	0.5002	0.4914	0.3859	0.3805	0.3936
0.4935	0.4920	0.6104	0.4854	0.4949	0.5002	0.4914	0.3859	0.3805	0.3936
0.4935	0.4920	0.6104	0.5924	0.4949	0.5002	0.4914	0.4944	0.3805	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.4944	0.2746	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.4944	0.5258	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.4944	0.4012	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.4944	0.4012	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.4944	0.4012	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.4944	0.5306	0.3936
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.5106	0.6264	0.6029
0.4935	0.4920	0.6104	0.5152	0.4949	0.5002	0.4914	0.5106	0.6264	0.6029
