0.2729	0.3258	0.9664	0.2258	0.3063	0.9157	0.4366	0.9553	0.6911	0.5748
0.2020	0.2737	0.2056	0.9844	0.3953	1.0000	0.5052	0.8275	0.7864	1.0000
0.8247	0.1582	0.3909	1.0000	0.0630	0.9874	0.4049	0.7678	0.3850	0.2871
1.0000	1.0000	0.3909	0.2794	0.1921	0.3745	1.0000	0.7631	0.0000	0.2871
0.5322	0.5920	0.3909	0.5987	0.5090	0.1745	0.3761	0.7405	0.9580	0.6262
0.0000	0.4648	0.3909	0.5961	0.5090	0.2736	0.4369	0.3994	0.6714	0.1067
0.5228	0.1069	0.3909	0.4665	1.0000	0.2736	0.3896	0.3818	0.0000	0.3786
0.0000	0.6242	0.3909	0.0789	0.4694	0.5861	0.3896	0.3818	0.2184	0.6378
0.3775	0.5844	0.3909	1.0000	1.0000	0.5861	0.3896	0.3818	1.0000	0.5405
0.5775	0.5207	0.3909	0.2637	0.6154	0.5861	0.4964	0.2649	0.0000	1.0000
0.0000	0.1579	0.3789	0.0000	0.6203	0.4092	0.4964	0.8430	0.4320	0.5980
0.0000	0.5174	0.3789	0.2419	0.4950	0.5030	0.7353	1.0000	0.9455	0.2952
0.6311	0.9154	0.3789	0.2928	0.3868	0.5030	0.2806	0.6010	1.0000	0.0000
0.2896	0.9131	0.3789	0.3011	0.7528	0.4901	0.3854	0.7056	0.7372	0.3439
0.3370	0.4872	0.3789	0.3859	0.6280	0.4901	0.5117	0.5091	0.2554	0.5106
0.9105	0.4872	0.3789	0.3859	0.5261	0.4984	0.3882	0.5091	0.0294	0.0000
0.2891	0.4872	0.3789	0.7243	0.5413	0.4984	0.5025	0.0000	0.3061	1.0000
0.5095	0.4872	0.3789	0.7243	0.4981	0.4984	0.3643	0.6941	0.6745	0.4913
0.5095	0.4872	0.3789	0.7243	0.5977	0.4984	0.6644	0.4130	0.6265	0.5113
0.5095	0.4872	0.3789	0.7243	0.4855	0.4984	0.6312	0.4130	0.6265	0.4068
0.3906	0.4872	0.3789	0.7243	0.4855	0.4984	1.0000	0.4046	0.6965	0.4068
0.3969	0.4872	0.3789	0.5090	1.0000	0.4984	0.8555	0.4046	0.7090	0.1615
0.3969	0.4872	0.3789	0.7290	0.8134	0.4984	0.0555	0.3819	0.3950	0.8258
0.3182	0.4872	0.3789	0.7290	1.0000	1.0000	0.3104	0.3819	0.3950	0.4070
0.0000	0.4872	0.3719	0.2885	0.2716	0.6232	0.6100	0.3819	0.3950	0.5008
0.4945	0.5001	0.3774	0.3886	0.2716	0.2546	0.4099	0.3819	0.3950	0.5008
0.3914	0.5001	0.3951	0.3886	0.5120	0.9140	0.4082	0.6193	0.3950	0.5008
0.3914	0.5001	0.3951	0.3886	0.6119	0.6034	0.9865	0.6193	0.3950	0.5008
0.3914	0.5001	0.5081	0.3886	0.6119	0.3941	0.3810	0.4986	0.3950	0.5008
0.4828	0.5001	0.4860	0.3886	0.6119	0.3941	0.3810	0.4986	0.3950	0.5008
0.4828	0.5001	0.4860	0.3886	0.6119	0.3941	0.3810	0.4884	0.3950	0.5008
0.4828	0.3799	0.4860	0.6046	0.1836	0.3941	0.3846	0.4884	0.3950	0.5008
0.4828	0.3799	0.4860	0.6046	0.6237	0.3941	0.3846	0.4884	0.3950	0.5008
0.4828	0.3799	0.4860	0.5005	0.6074	0.3941	0.3846	0.4884	0.3950	0.5019
0.4828	0.3799	0.4860	0.5005	0.6074	0.3941	0.3846	0.4884	0.3950	0.5019
0.4828	0.3799	0.4860	0.5005	0.6074	0.3941	0.7684	0.5189	0.3950	0.5019
