0.1052	0.0060	0.0388	0.0357	0.7119	0.9794	0.8496	0.2711	0.8934	0.4298
0.2468	0.8842	0.1244	0.1707	0.1701	0.1773	0.0000	0.4777	0.4493	0.4406
0.0000	0.7839	0.0000	0.5693	0.4159	0.5864	0.3619	0.4790	0.6225	0.4624
0.5480	0.1437	0.4455	0.9710	0.0285	0.0000	0.6271	0.5347	0.4154	0.5106
0.7220	0.0000	0.4267	0.5102	0.7325	0.5088	0.5144	0.7489	0.1155	0.5634
0.0000	0.1421	0.5661	0.0000	0.0000	0.5517	0.2189	0.2675	0.4235	0.7618
1.0000	0.3753	0.4974	1.0000	0.0000	0.3579	0.3216	0.4177	0.4131	0.8320
0.3525	0.0000	0.4250	0.0000	0.3545	1.0000	0.5619	0.1753	0.6809	0.8454
0.0981	0.3578	0.4861	1.0000	0.2474	0.3567	0.5586	0.3548	0.0000	0.4513
0.4664	0.0831	0.4750	0.7224	0.4197	0.5182	0.3336	1.0000	0.9401	0.5560
0.4446	0.6674	0.4750	0.5491	1.0000	0.0449	0.1351	0.2267	0.1559	0.2632
0.7163	0.6989	0.6422	0.5535	1.0000	0.3752	0.8453	0.5447	0.5932	0.4248
0.4247	0.3372	0.5415	0.2082	1.0000	0.0968	0.4843	0.0000	0.7729	0.5488
0.3523	0.1928	0.3705	0.5645	0.6916	0.4028	0.4308	0.9659	1.0000	0.8905
0.4204	0.3159	0.5473	0.4875	0.9903	0.0000	0.1708	0.0551	0.6136	0.3948
0.1410	1.0000	0.3955	0.0775	0.4016	0.0000	0.2671	0.5916	0.5284	0.4077
0.5799	0.9708	0.4410	0.3205	0.5898	0.4117	0.0000	1.0000	0.2593	0.4823
0.8307	0.6192	0.5131	0.4519	0.7792	0.0000	0.2629	0.7007	0.4671	0.4385
0.5213	1.0000	0.5131	0.5115	0.5821	0.6480	0.2399	0.3544	0.0722	0.6325
0.0000	0.6832	0.6008	0.5115	0.3896	0.5960	0.3349	0.6438	0.6334	0.5921
0.5291	0.6376	0.5415	0.5115	0.4365	1.0000	0.4463	0.5397	0.1163	0.8168
1.0000	0.6515	0.5112	0.5115	0.0000	1.0000	0.0000	0.4698	0.4024	0.7011
0.3601	0.3970	0.5112	0.5367	0.0000	0.7474	0.5456	0.4795	0.9182	0.2331
1.0000	0.5960	0.5351	0.4805	0.4935	0.6849	0.5612	0.4969	0.3874	0.6191
0.4720	0.4707	0.4479	0.6236	0.4079	0.4745	0.4748	0.5580	0.4752	0.4519
0.4720	0.4303	0.4724	0.4687	0.8980	0.5586	0.4277	0.4882	0.4752	0.3622
0.4123	0.4303	0.4724	0.4404	0.5179	0.4672	0.3707	0.3970	0.5661	0.9835
0.3985	0.6137	0.6225	0.3570	0.4603	0.4810	0.6091	0.4213	0.5119	0.5389
0.3985	0.6101	0.4239	0.4371	0.5028	0.4810	0.5536	0.4213	0.0000	0.6525
0.4764	0.4904	0.3621	0.6404	0.5028	0.5286	1.0000	0.4983	0.4421	0.4880
0.0000	0.6891	0.5127	0.5146	0.5117	0.5559	0.5869	0.5973	0.7038	0.1860
0.4963	1.0000	0.5687	0.5394	0.5117	0.5559	0.4538	0.5575	0.6415	0.5658
0.6297	0.4692	0.5299	0.6631	0.4741	0.5559	0.3739	0.6917	0.0000	0.5085
0.6297	0.4692	0.4932	0.5001	0.4741	0.5724	0.5538	0.6020	0.4561	0.5085
0.3963	1.0000	0.4932	0.5768	0.4715	0.4054	0.5459	0.3839	0.5714	0.0000
0.5335	0.4813	0.4610	0.2871	0.3362	0.4201	0.5459	0.4167	0.5714	0.3365
0.5220	0.5483	0.4610	0.5184	0.4422	0.4985	0.5459	0.5921	0.4314	0.4034
0.5831	0.0000	0.4610	0.4963	0.4885	0.4985	0.5459	0.5921	0.5274	0.4400
0.5831	0.5198	0.4464	0.4963	0.4280	0.4985	0.5459	0.3868	0.5274	0.3703
0.4304	0.5198	0.4464	0.5598	0.4185	0.6298	0.5459	0.4666	0.5274	0.4441
0.5474	0.5198	0.4464	0.4801	0.6639	0.4744	0.5459	0.5026	0.4915	0.5273
0.6654	0.5198	0.4464	0.4801	0.5046	0.4744	0.5459	0.5054	0.5781	0.5273
0.4054	0.4813	0.5133	0.3749	0.4681	0.4744	0.5306	0.5187	0.4553	0.6827
0.5309	0.4813	0.5133	0.3749	0.5143	0.4943	0.5597	0.5241	0.5773	0.5156
0.5309	0.4526	0.4549	0.3749	0.5143	0.4943	0.6467	0.6308	0.4152	0.4968
0.5309	0.4526	0.5250	0.5501	0.4968	0.4937	0.5646	0.5438	0.4152	0.5044
0.5309	0.4185	0.5385	0.5501	0.5194	0.5583	0.4887	0.5438	0.4697	0.3410
0.4452	0.4185	0.4353	0.4967	0.5194	0.5312	0.4200	0.5438	0.4578	0.5475
0.4452	0.4836	0.4353	0.5331	0.5194	0.4146	0.4712	0.6011	0.4578	0.5540
0.4452	0.4836	0.4353	0.5331	0.5313	0.5165	0.6367	0.5537	0.4135	0.5540
0.4452	0.4836	0.4448	0.5216	0.5291	0.5667	0.3932	0.4844	0.5833	0.5104
0.4108	0.4836	0.4200	0.5230	0.4705	0.5667	0.4014	0.5353	0.5283	0.5104
0.4318	0.4836	0.4975	0.5166	0.4705	0.3792	0.6210	0.5353	0.5293	0.3669
0.4566	0.4836	0.5268	0.5166	0.4705	0.4463	0.6210	0.4714	0.5293	0.3669
0.4280	0.4836	0.5268	0.5166	0.4705	0.5005	0.6210	0.4714	0.5293	0.6093
0.5140	0.4836	0.5264	0.5353	0.4705	0.5005	0.5828	0.4714	0.5293	0.4777
0.5148	0.4635	0.4942	0.5353	0.4711	0.5186	0.5828	0.4714	0.5293	0.5954
0.5148	0.4648	0.4942	0.5353	0.4711	0.5186	0.4858	0.4451	0.5293	0.5954
0.5148	0.4648	0.4942	0.5198	0.4711	0.5186	0.4858	0.4451	0.5293	0.5954
0.5148	0.4648	0.4942	0.5198	0.4711	0.5186	0.4858	0.4451	0.4899	0.5342
0.4613	0.4648	0.4942	0.4822	0.4985	0.5186	0.4858	0.4451	0.4610	0.4376
0.4505	0.4648	0.4942	0.4822	0.4547	0.4152	0.4858	0.4451	0.5380	0.5733
0.4505	0.4648	0.4942	0.4822	0.4426	0.4152	0.4815	0.5477	0.5380	0.5733
0.4505	0.4648	0.4944	0.4592	0.4426	0.4265	0.4772	0.5477	0.4493	0.5722
0.4505	0.4648	0.4956	0.4592	0.4426	0.4578	0.4611	0.5477	0.4686	0.5501
0.4505	0.4680	0.4956	0.5103	0.5327	0.4508	0.4611	0.5477	0.4686	0.5373
0.4505	0.4680	0.4956	0.4713	0.4690	0.4508	0.5385	0.5477	0.5100	0.4596
