0.2750	0.6609	0.5340	0.6647	0.0471	0.8357	0.6041	0.0905	0.2885	0.7713
0.0000	0.7862	0.4231	1.0000	0.1060	0.0000	0.4074	0.0000	0.1224	0.6756
0.0980	0.9574	0.2961	0.8829	0.5569	0.2532	0.3653	0.2063	0.0828	0.4392
0.4472	0.3468	0.6362	0.6642	0.5367	0.3091	0.3399	0.6064	0.9102	0.6488
0.3130	0.6507	0.5999	0.4028	0.3577	0.3570	0.8437	0.6069	0.4331	0.3331
0.9621	0.4737	0.5999	1.0000	0.2407	0.3570	0.0000	0.4976	0.4399	0.3153
0.0498	0.4575	0.5999	0.0120	0.0000	0.3570	0.3667	0.4547	0.8147	0.5887
0.2028	0.4575	0.5999	0.4042	0.1625	0.5507	0.4484	0.2449	0.4218	0.5861
0.5333	0.5080	0.5999	0.4553	0.0863	0.5507	0.4484	0.3371	0.8985	1.0000
0.5523	0.3142	0.5999	0.7762	0.7469	0.5507	0.4484	0.6886	0.8198	0.7399
0.4560	0.6390	0.5999	0.3647	0.2652	0.5507	0.4484	0.7435	0.5348	0.2662
0.6986	0.6845	0.5999	0.4497	0.8206	0.5507	0.4484	0.4961	0.6815	0.8091
0.4137	0.6845	0.5999	0.5763	0.0000	0.4107	0.4484	0.5187	0.4098	0.7568
1.0000	0.6845	0.5999	0.4938	0.6054	0.6474	0.4542	0.7840	0.9048	0.0000
0.5181	0.2661	0.5999	1.0000	0.1088	0.0000	0.4542	0.0972	0.5879	0.7500
0.0000	0.6428	0.5999	0.6272	0.6035	1.0000	0.4542	0.0000	0.3125	0.4290
0.4913	0.6428	0.5999	0.3004	0.5107	0.0000	0.4542	0.4098	0.7983	0.5721
0.4154	0.6428	0.5999	0.6396	0.5538	0.6423	0.4542	0.2522	0.6430	0.6393
0.1058	0.6428	0.5999	0.0000	0.5538	0.4062	0.4542	0.0000	0.5474	0.6393
0.6477	0.6428	0.5999	1.0000	0.4110	0.4062	0.3158	0.4344	0.7321	0.6393
