0.0370	0.3220	0.6352	0.7304	0.1748	0.5149	0.5949	0.1584	0.6819	0.8768
0.7655	0.0000	0.4999	0.9468	0.2749	0.8337	1.0000	0.6588	0.0000	0.4610
0.5566	0.5979	0.5343	0.0830	0.6124	0.8700	0.2318	0.3180	0.1663	0.0000
0.5566	0.0000	0.4171	0.0000	0.6124	0.2905	0.4598	0.8384	0.3337	0.6463
0.5566	0.5875	0.5586	0.1420	0.5188	0.4925	0.6121	0.3462	0.3741	0.4979
0.0000	0.0869	0.5066	0.6084	0.0000	0.0690	0.6121	0.7620	0.1051	0.6078
0.6075	0.7664	0.1785	1.0000	0.6845	0.4914	0.4487	0.2841	0.5557	0.6078
0.6075	0.7080	0.4489	0.3320	0.6253	0.5192	0.5428	0.8153	0.0000	0.6078
0.6075	0.6136	0.4489	0.5750	0.0000	0.3024	0.5428	0.6096	0.3923	0.6078
1.0000	0.4439	0.4489	0.6095	1.0000	0.1503	0.6119	0.2988	0.5969	0.5031
0.4242	0.4403	1.0000	0.6581	0.6213	0.5432	0.6102	0.8184	0.7900	0.5031
0.6997	0.4403	0.3850	0.7104	0.9290	0.2829	0.5020	0.9132	0.6501	0.5031
0.6222	0.4403	0.2556	0.5908	0.4018	0.8743	0.5020	0.6430	0.1978	0.5031
0.4448	0.4403	0.6142	0.4372	0.1556	0.2950	0.0010	0.5601	0.8631	0.5031
0.4448	0.4403	0.6713	0.0000	0.9068	0.2940	0.7540	0.0108	0.4908	0.5031
0.4448	0.4959	0.0000	0.3457	1.0000	0.5103	0.4953	0.8132	0.3393	0.5031
0.4423	0.4959	0.1458	1.0000	0.3397	0.3993	1.0000	1.0000	0.2432	0.5031
0.3907	0.4959	0.1251	0.2366	0.3397	0.4047	0.4411	0.2795	0.2432	0.5031
0.3348	0.4959	0.3919	0.0000	0.7126	0.5001	0.5971	0.2881	0.5129	0.5031
0.7573	0.4959	0.3919	0.5457	0.7126	0.4059	0.3016	0.2835	0.5129	0.6536
0.3981	0.4959	0.3919	0.5457	0.7126	0.4059	0.1709	0.3761	0.5448	0.6536
0.3981	0.4959	0.4936	0.5457	0.5128	0.4059	1.0000	0.5043	0.5448	0.6536
0.3981	0.4959	0.2367	0.4453	0.4513	0.4059	0.1807	0.5043	0.5448	0.6536
0.3981	0.5578	0.7683	0.4453	0.4513	0.3365	0.5493	0.3493	0.5448	0.6536
0.3981	0.6046	0.6522	0.4501	0.3891	0.2922	0.3450	0.3493	0.6040	0.5541
0.3981	0.6046	0.6522	0.4501	0.3891	0.2922	0.3450	0.0851	0.6040	0.4483
0.3981	0.6046	0.4985	0.4501	0.4400	0.2922	0.6000	0.0000	0.7237	0.4483
0.5541	0.6046	0.4985	0.4501	0.4400	0.3438	0.5584	0.4389	0.0000	0.4483
0.5541	0.6046	0.4985	0.4501	0.4400	0.3438	0.5584	0.4389	0.0936	0.4483
0.5541	0.6046	0.4985	0.4501	0.4400	0.3438	0.5584	0.4389	0.3584	0.4483
0.5541	0.6046	0.4985	0.2949	0.4400	0.3438	0.5584	0.6489	0.2829	0.4483
0.5541	0.6046	0.4985	0.2949	0.4400	0.4540	0.5584	0.6489	0.2829	0.4483
0.5541	0.6046	0.2404	0.2949	0.4400	0.4540	0.6067	0.2965	0.3352	0.4454
0.5541	0.6046	0.3908	0.2949	0.4400	0.4540	0.6067	0.3406	0.3352	0.4454
0.5541	0.6046	0.3908	0.2949	0.4400	0.4540	0.6067	0.3406	0.3932	0.4454
0.5541	0.6046	0.3908	0.5027	0.4400	0.4540	0.6067	0.3406	0.3932	0.4454
0.5541	0.6046	0.3908	0.5027	0.4400	0.4540	0.6067	0.3889	0.3932	0.4454
