0.1643	0.9441	0.8635	0.0603	0.1019	0.3878	0.2721	0.0664	0.4549	0.6859
1.0000	0.7648	0.2506	0.0420	0.5045	0.8301	0.5393	0.7501	0.2259	0.6209
0.5232	0.6222	0.1955	0.2173	0.0000	0.5359	0.3560	0.3632	0.8063	1.0000
0.6809	0.5009	0.3384	0.6029	0.1942	0.6437	0.4972	0.0000	0.3614	0.0000
0.3845	0.5104	0.2304	0.8569	1.0000	0.1472	0.4972	0.7798	0.4830	0.4886
0.5001	0.5104	0.3173	0.5042	0.4653	0.2044	0.4972	0.4744	0.3125	0.4880
0.4843	0.5104	0.9466	0.0000	0.0000	0.2044	0.6563	0.7727	0.6608	0.4880
0.5106	0.3861	0.0000	1.0000	0.5206	0.4846	0.4914	1.0000	0.0000	0.4880
0.7515	0.3608	1.0000	0.9924	0.0000	0.6334	0.4914	0.3795	0.8327	0.4880
0.9529	0.4038	1.0000	0.5228	0.8667	0.6334	0.4914	0.7061	0.2958	0.4880
0.4823	0.4838	0.6451	0.5228	0.7863	0.4825	0.4914	0.0000	0.3743	0.4880
1.0000	0.5315	0.6310	0.4885	0.5169	0.4825	0.2125	0.1123	0.2902	0.4880
0.5206	0.4772	0.6310	1.0000	1.0000	0.4684	0.5697	0.6945	0.3631	0.4880
0.6720	0.4772	0.6310	1.0000	0.6283	0.6286	0.5759	0.5028	0.3631	0.4880
0.8256	0.3687	0.6310	0.2057	0.6283	0.5120	0.5861	0.5028	0.3631	0.4880
0.5352	0.3419	0.4941	0.3393	0.4786	0.5120	0.8684	0.5028	0.3631	0.4880
0.6241	0.3419	0.4941	0.2218	0.4975	0.5120	0.3523	0.5028	0.3631	0.6235
0.7752	0.3419	0.4941	0.8372	0.3793	0.5120	0.2609	0.5028	0.3631	0.4844
0.5390	0.0000	0.4941	0.2702	0.6380	0.5120	0.8241	0.6851	0.3631	0.4844
0.3446	0.5276	0.4941	0.4951	0.6380	0.5120	0.6560	0.4909	0.3555	0.4844
0.0000	0.2402	0.4941	0.5977	0.6380	0.3761	0.5027	0.4909	0.3555	0.4844
0.6112	0.6408	0.4941	0.4643	0.6491	0.3668	0.5027	0.3893	0.3555	0.4844
1.0000	0.5226	0.4941	0.6052	0.6491	0.4980	0.5027	0.3893	0.3555	0.6744
0.2214	0.5226	0.4941	0.3595	0.6491	0.4980	0.5027	0.6168	0.3555	0.6246
0.7973	0.5226	0.4941	0.3595	0.6491	0.4980	0.6796	0.6168	0.3555	0.4986
